Column2,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project2, Amount ,Cost Centre,Order#,Column3,Column1,,,,,,,,,,,,
vendor 1023,Mar,2022,6101206104,2022-03-31,275772," $20,843.75 ",SDS9090192,MNP Incident Response," $5,406.25 ",215122,311104241,MR,143,,,,,,,,,,,,
vendor 1042,Mar,2022,6101185868,2022-03-31,275770," $17,842.25 ",SDS9089258,TCF122 - Collections - Scope-1," $17,842.25 ",100012702,311107164,SKJ,144,,,,,,,,,,,,
vendor 1036,Mar,2022,6101180577,2022-03-31,3957," $22,002.50 ",SDS9089423,Corporate Legal Billing System ," $6,207.50 ",100012912,311107265,SKJ,145,,,,,,,,,,,,
vendor 1036,Mar,2022,6101180577,2022-03-31,3957," $22,002.50 ",SDS9084483,Portable Benefit Form - XY11351," $15,795.00 ",205697,311107169,TT,146,,,,,,,,,,,,
vendor 1042,Mar,2022,6101206112,2022-03-31,275764," $14,007.00 ",SDS9090226,0119-14-Project B - IP Telephony," $2,646.00 ",171318,941192498,TTB,147,,,,,,,,,,,,
vendor 1042,Mar,2022,6101206112,2022-04-01,275764," $14,007.00 ",SDS9084483,Portable Benefit Form - XY11351," $11,361.00 ",205697,311107169,TT,148,,,,,,,,,,,,
vendor 1042,Mar,2022,6101200243,2022-03-31,275768," $5,430.25 ",SDS9089258,TCF122 - Collections - Scope-1," $3,878.75 ",100012702,311107164,SKJ,149,,,,,,,,,,,,
vendor 1042,Mar,2022,6101200243,2022-03-31,275768," $5,430.25 ",AAA9080277,SPD - Program Manager," $1,551.50 ",171318,941192357,TTB,150,,,,,,,,,,,,
vendor 1041,Feb,2022,6101196846,2022-03-23,2222," $15,841.25 ",SDS9090017,"Student Level Data Initiative - Final invoice for gates 3, 4 & 5"," $1,868.75 ",190392/IO 940005067,311107206,ZDT,151,,,,,,,,,,,,
vendor 1041,Feb,2022,6101196846,2022-03-23,2222," $15,841.25 ",SDS9090252,Project-244 - Solution Architect Resource - - Team, $603.75 ,930086521,311107240,DRLL,152,,,,,,,,,,,,
vendor 1041,Feb,2022,6101196846,2022-03-23,2222," $15,841.25 ",SDS9089474,Archivalware Incidents," $2,185.00 ",930072701,311107168,MV,153,,,,,,,,,,,,
vendor 1041,Feb,2022,6101196846,2022-03-23,2222," $15,841.25 ",SDS9087157,PNP Provincial Nominee Enhancements," $2,098.75 ",250227,311107069,TTB,154,,,,,,,,,,,,
vendor 1041,Feb,2022,6101196846,2022-03-23,2222," $15,841.25 ",SDS9090226,0119-14-Project B - IP Telephony, $690.00 ,171318,941192498,TTB,155,,,,,,,,,,,,
vendor 1041,Feb,2022,6101196846,2022-03-23,2222," $15,841.25 ",SDS9090199,SIEM Tool Implementation, $230.00 ,171318,941192585,FVN,156,,,,,,,,,,,,
vendor 1041,Feb,2022,6101196846,2022-03-23,2222," $15,841.25 ",SDS9089258,TCF122 - Collections - Scope-1," $8,165.00 ",100012702,311107164,SKJ,157,,,,,,,,,,,,
vendor 1023,Mar,2022,6101201293,2022-03-31,IS-219734," $21,564.50 ",RtQ090054,Microsoft 365  (Project-193)," $21,564.50 ",171225,941188172,TTB,158,,,,,,,,,,,,
vendor 1030,Mar,2022,6101200118,2022-03-31,2290," $19,843.25 ",RtQ090054,Microsoft 365  (Project-193)," $11,602.50 ",171225,941188172,TTB,159,,,,,,,,,,,,
vendor 1030,Mar,2022,6101200118,2022-03-31,2290," $19,843.25 ",SDS9090226,0119-14-Project B - IP Telephony," $8,240.75 ",171318,941192498,TTB,160,,,,,,,,,,,,
vendor 1042,Mar,2022,6101206173,2022-03-31,275767," $21,177.25 ",SDS9087980,Firewall Refresh Project," $21,177.25 ",171318,941183404,TZN,161,,,,,,,,,,,,
vendor 1027,Mar,2022,6101186298,2022-03-30,9202033698," $19,176.25 ",SDS9089935,Map Gallery (IEM) -  Maintenance," $5,491.25 ",930086694,311107203,DRLL,162,,,,,,,,,,,,
vendor 1027,Mar,2022,6101186298,2022-03-30,9202033698," $19,176.25 ",SDS9090012,MB Phone Book Requests," $6,900.00 ",250163/IO 930090553,311107204,ZDT,163,,,,,,,,,,,,
vendor 1027,Mar,2022,6101186298,2022-03-30,9202033698," $19,176.25 ",SDS9089877,Travel MB GP Upgrade to 2016 - 0," $6,785.00 ",165039,311107504,FVN,164,,,,,,,,,,,,
vendor 1038,Mar,2022,6101138132,2022-03-31,BILL002886," $19,575.00 ",RtQ086192,new," $19,575.00 ",171318,941184306,TTB,165,,,,,,,,,,,,
vendor 1038,Feb,2022,6101138132,2022-02-28,BILL002837," $18,596.25 ",RtQ086192,new," $18,596.25 ",171318,941184306,TTB,166,,,,,,,,,,,,
vendor 1042,Mar,2022,6101207601,2022-03-31,275766," $22,159.75 ",VPC7089572,TCF134 - Robotic Process Automation Sco," $17,330.50 ",171194,941184594,TTB,167,,,,,,,,,,,,
vendor 1042,Mar,2022,6101207601,2022-03-31,275766," $22,159.75 ",SDS9089920,LBIS Modernization - 0," $5,514.25 ",171225,411113089,LZG,168,,,,,,,,,,,,
vendor 1031,Mar,2022,6101200281,2022-03-31,20558," $14,674.00 ",RtQ086192,new," $14,674.00 ",171318,941184306,TTB,169,,,,,,,,,,,,
vendor 1023,Mar,2022,6101209299,2022-03-31,IS-219898," $1,544.25 ",SDS9090093,RFSO Transition Project -  Scope-1 (Project-214)," $1,544.25 ",171318,941192469,TTB,170,,,,,,,,,,,,
vendor 1005,Mar,2022,6101193766,2022-03-31,21.03.40," $20,843.75 ",SDS9090155,HSAL - Rumba Upgrade on Citrix Farm - Implementation - Project-240," $8,406.25 ",165127,311107236,FVN,171,,,,,,,,,,,,
vendor 1005,Mar,2022,6101193766,2022-03-31,21.03.40," $20,843.75 ",SDS9090160,"Integration of PRS, PSS and Mobile App into eLicensing"," $3,687.50 ",165031,311107052,FVN,172,,,,,,,,,,,,
vendor 1005,Mar,2022,6101193766,2022-03-31,21.03.40," $20,843.75 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments, $250.00 ,Invoice,311107041,FVN,173,,,,,,,,,,,,
vendor 1005,Mar,2022,6101193766,2022-03-31,21.03.40," $20,843.75 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $6,625.00 ",135150; ICT Scoping Fund,941192122,STH,174,,,,,,,,,,,,
vendor 1005,Mar,2022,6101193766,2022-03-31,21.03.40," $20,843.75 ",SDS9089822,TAX  Maintenance," $1,875.00 ",190635,311107194,ZDT,175,,,,,,,,,,,,
vendor 1042,Mar,2023,6101240851,2023-03-31,286633," $23,011.50 ",SDS9090450,Project-1020 - Student-Aid Backend Integration Project - Implementation," $8,556.00 ",140548,311107699,ZDT,176,,,,,,,,,,,,
vendor 1042,Mar,2023,6101240851,2023-03-31,286633," $23,011.50 ",SDS9089877,Travel MB GP Upgrade to 2016 - 0, $655.50 ,165039,311107504,FVN,177,,,,,,,,,,,,
vendor 1042,Mar,2023,6101240851,2023-03-31,286633," $23,011.50 ",SDS9090105,Corporater - Balanced Scorecard," $6,865.50 ",195403; IO 100013486; PO 4501231722,311107217,SKJ,178,,,,,,,,,,,,
vendor 1042,Mar,2023,6101240851,2023-03-31,286633," $23,011.50 ",SDS9089456,Pandemic Planning," $6,934.50 ",200040925,311107166,MV,179,,,,,,,,,,,,
vendor 1002,Mar,2023,6101234356,2023-03-31,CINV1666223," $21,677.50 ",SDS9090449,Project-1018 Identification Scanner at Legislative Building," $3,380.00 ",100014382,311107640,SKJ,180,,,,,,,,,,,,
vendor 1002,Mar,2023,6101234356,2023-03-31,CINV1666223," $21,677.50 ",CON7088669,QR- Small Enhancements," $15,892.50 ",171318,941192356,TTB,181,,,,,,,,,,,,
vendor 1002,Mar,2023,6101234356,2023-03-31,CINV1666223," $21,677.50 ",SDS9090313,Project-267 - MOGWIS System Replacement - Scope-1," $2,210.00 ",171293,941192086,TZN,182,,,,,,,,,,,,
vendor 1002,Mar,2023,6101234356,2023-03-31,CINV1666223," $21,677.50 ",SDS9090347,Project-288 - Server Analysis for Francophone Affairs - Scope-1, $195.00 ,100013609,311107460,HSLL,183,,,,,,,,,,,,
vendor 1023,Mar,2023,6101226270,2023-03-31,IS-234549," $23,678.50 ",SDS9090327,Project-282 - Boilers and Elevators: Project Reset - Scope-1," $6,958.00 ",171293,941192121,MR,184,,,,,,,,,,,,
vendor 1023,Mar,2023,6101226270,2023-03-31,IS-234549," $23,678.50 ",SDS9090190,Project B- Finance Process Documentation," $5,325.00 ",215122,311107242,MR,185,,,,,,,,,,,,
vendor 1023,Mar,2023,6101226270,2023-03-31,IS-234549," $23,678.50 ",SDS9090325,Project-278 - Chief Medical Examiner System Upgrade Replace - Scope-1," $5,715.50 ",171293,941192097,SKJ,186,,,,,,,,,,,,
vendor 1023,Mar,2023,6101226270,2023-03-31,IS-234549," $23,678.50 ",SDS9090309,Project-266 - Decision Support System for Animal Emergencies - Scope-1," $3,337.00 ",171293,941192083,DRLL,187,,,,,,,,,,,,
vendor 1023,Mar,2023,6101226270,2023-03-31,IS-234549," $23,678.50 ",SDS9090319,Project-274 -  inFACT Security Upgrade - Scope-1," $2,343.00 ",171293,941192093,FVN,188,,,,,,,,,,,,
vendor 1023,Mar,2023,6101239119,2023-03-31,IS-234548," $24,272.00 ",RtQ090054,Microsoft 365  (Project-193)," $22,496.00 ",171225,941188172,TTB,189,,,,,,,,,,,,
vendor 1023,Mar,2023,6101239119,2023-03-31,IS-234548," $24,272.00 ",SDS9090235,TESA Vitality Replacement - Project-125," $1,184.00 ",160996,311107244,FLM,190,,,,,,,,,,,,
vendor 1023,Mar,2023,6101239119,2023-03-31,IS-234548," $24,272.00 ",SDS9090153,Aquarius Web Portal Project (Project-006) - Scope-1, $296.00 ,135072,311107233,STH,191,,,,,,,,,,,,
vendor 1023,Mar,2023,6101239119,2023-03-31,IS-234548," $24,272.00 ",SDS9090240,Flexible Data Management Application Assessment Report-Project-230, $222.00 ,135367,311107244,STH,192,,,,,,,,,,,,
vendor 1023,Mar,2023,6101239119,2023-03-31,IS-234548," $24,272.00 ",SDS9090159,Emerg Corporate - Project-239, $74.00 ,205744,511142500,TT,193,,,,,,,,,,,,
vendor 1030,Mar,2023,6101247502,2023-03-31,460," $8,091.00 ",SDS9090472,Project-1030 - HSIF Company Code Merge to MBPG - Implementation," $2,015.00 ",3650690,311107610,FVN,194,,,,,,,,,,,,
vendor 1030,Mar,2023,6101247502,2023-03-31,460," $8,091.00 ",SDS9089877,Travel MB GP Upgrade to 2016 - 0," $6,076.00 ",165039,311107504,FVN,195,,,,,,,,,,,,
vendor 1016,Mar,2023,6101223622,2023-03-31,22124," $22,511.25 ",SDS9089754,Pavement Information Sys - Scope-1," $1,012.50 ",195276,311107187,SKJ,196,,,,,,,,,,,,
vendor 1016,Mar,2023,6101223622,2023-03-31,22124," $22,511.25 ",SDS9090190,Project B- Finance Process Documentation," $9,956.25 ",215122,311107242,MR,197,,,,,,,,,,,,
vendor 1016,Mar,2023,6101223622,2023-03-31,22124," $22,511.25 ",SDS9090264,Project-249-Maximizer Upgrade UAT and PRD Environments," $6,615.00 ",Invoice,311107041,FVN,198,,,,,,,,,,,,
vendor 1016,Mar,2023,6101223622,2023-03-31,22124," $22,511.25 ",SDS9090435,Project-375 - Upgrade Justice Online Payment - Scope-1," $4,927.50 ",,,,199,,,,,,,,,,,,
vendor 1030,Mar,2023,6101242128,2023-03-31,453," $21,010.50 ",SDS9090297,Project-260 - Large File Transfer - Scope-1," $21,010.50 ",171225,411113089,TTB,200,,,,,,,,,,,,
vendor 1042,Mar,2023,6101228083,2023-03-31,286631," $22,844.75 ",RtQ090333,Cyber Risk Reduction ," $22,844.75 ",171225,411113962,TTB,201,,,,,,,,,,,,
vendor 1033,Mar,2023,6101236733,2023-03-31,C764556," $20,843.75 ",SDS9090300,Project-262 - PRS Technical Improvements - Scope-1, $875.00 ,165155,311107441,FVN,202,,,,,,,,,,,,
vendor 1033,Mar,2023,6101236733,2023-03-31,C764556," $20,843.75 ",SDS9090230,Project-218 - Archaeological Database and Records - Scope-1," $7,062.50 ",110889,311107263,DRLL,203,,,,,,,,,,,,
vendor 1033,Mar,2023,6101236733,2023-03-31,C764556," $20,843.75 ",CON7089874,Overcharged on Aug 2021 Invoice #21964 will be recovered on Sept 2021 invoice 22163," $2,031.25 ",171318,941192402,TTB,204,,,,,,,,,,,,
vendor 1033,Mar,2023,6101236733,2023-03-31,C764556," $20,843.75 ",SDS9090343,Project-287- FIPPA Solution Updated - Scope-1," $10,875.00 ",161017,161017,FLM,205,,,,,,,,,,,,
vendor 1005,Mar,2023,6101240016,2023-03-31,22.03.68," $24,218.75 ",SDS9089423,Corporate Legal Billing System ," $12,128.75 ",100012912,311107265,SKJ,206,,,,,,,,,,,,
vendor 1005,Mar,2023,6101240016,2023-03-31,22.03.68," $24,218.75 ",SDS9090404,Project-371- Justice - IT Transformation Roadmap - LITE -Scope-1," $12,090.00 ",171236,0,TZN,207,,,,,,,,,,,,
vendor 1005,Mar,2023,6101225189,2023-03-31,22.03.47," $24,178.75 ",RtQ090054,Microsoft 365  (Project-193)," $24,178.75 ",171225,941188172,TTB,208,,,,,,,,,,,,
vendor 1030,Mar,2023,6101242119,2023-03-31,465," $21,510.75 ",SDS9090487,Project-1033 - Dedicated Internet Access Migration - Scope-1," $6,095.25 ",,,,209,,,,,,,,,,,,
vendor 1030,Mar,2023,6101242119,2023-03-31,465," $21,510.75 ",SDS9089648,XY 2747 Website Searchable DB," $15,415.50 ",930084808,311107183,SKJ,210,,,,,,,,,,,,
vendor 1018,Mar,2023,6101235275,2023-03-31,21379," $20,343.50 ",SDS9090432,ERP-3170-COVID-19 Absence codes," $20,343.50 ",IPC 171187,941193243,TZN,211,,,,,,,,,,,,
vendor 1005,Mar,2023,6101248366,2023-03-31,22.03.78," $3,190.00 ",SDS9081277,SFA - ACE Maintenance," $3,190.00 ",250163,311107174,ZDT,212,,,,,,,,,,,,
vendor 1003,Mar,2023,6101242217,2023-03-31,3945," $18,922.50 ",CON7089874,Overcharged on Aug 2021 Invoice #21964 will be recovered on Sept 2021 invoice 22163," $2,718.75 ",171318,941192402,TTB,213,,,,,,,,,,,,
vendor 1003,Mar,2023,6101242217,2023-03-31,3945," $18,922.50 ",SDS9090363,Project-295 - eConsent," $16,203.75 ",171225,411113663,TZN,214,,,,,,,,,,,,
vendor 1003,Mar,2023,6101238908,2023-03-31,3944," $21,532.50 ",SDS9090353,Project B – Bannerflow Project - Scope-1 (Project-115)," $21,532.50 ",171318,941192721,TTB,215,,,,,,,,,,,,
vendor 1041,Mar,2023,6101209283,2023-03-31,2904," $20,843.75 ",SDS9090210,Network Modernization (Project-201)," $20,843.75 ",171205,411114100,TTB,216,,,,,,,,,,,,
vendor 1041,Mar,2023,6101237949,2023-03-31,2903," $3,000.00 ",SDS9090281,SAMIN-302772--CCAP-Entered," $3,000.00 ",0,0,FLM,217,,,,,,,,,,,,
vendor 1029,Mar,2023,6101235215,2023-03-31,S40795," $17,508.75 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $17,508.75 ",171318,941192357,TTB,218,,,,,,,,,,,,
vendor 1003,Mar,2023,6101236724,2023-03-31,3943," $20,843.75 ",RtQ090054,Microsoft 365  (Project-193)," $20,843.75 ",171225,941188172,TTB,219,,,,,,,,,,,,
vendor 1041,Mar,2023,6101223619,2023-03-31,2891," $14,715.00 ",SDS9090361,IT Demand Planning Activities," $14,715.00 ",171318,0,TTB,220,,,,,,,,,,,,
vendor 1038,Mar,2023,6101246306,2023-03-31,BILL003546," $16,965.00 ",SDS9090402,Project-313 - ESRI Renewal / Licensing - Scope-1," $7,475.00 ",171318,941194110,TTB,221,,,,,,,,,,,,
vendor 1038,Mar,2023,6101246306,2023-03-31,BILL003546," $16,965.00 ",SDS9089020,Traffic Management System - 0," $3,510.00 ",200040882,511140305,MV,222,,,,,,,,,,,,
vendor 1038,Mar,2023,6101246306,2023-03-31,BILL003546," $16,965.00 ",SDS9090122,FOUR-Audit Analytics Software - Scope-1 (Project-198), $260.00 ,205344; 930075523,311107049,TT,223,,,,,,,,,,,,
vendor 1038,Mar,2023,6101246306,2023-03-31,BILL003546," $16,965.00 ",SDS9090455,Project-1023 - HOMS Linux Upgrade - Scope-1," $1,235.00 ",175521,311107704,HSLL,224,,,,,,,,,,,,
vendor 1038,Mar,2023,6101246306,2023-03-31,BILL003546," $16,965.00 ",SDS9090351,Project-291 - Completion Families IT Roadmap - Scope-1," $1,430.00 ",0,311107501,MV,225,,,,,,,,,,,,
vendor 1038,Mar,2023,6101246306,2023-03-31,BILL003546," $16,965.00 ",SDS9090487,Project-1033 - Dedicated Internet Access Migration - Scope-1," $3,055.00 ",,,,226,,,,,,,,,,,,
vendor 1036,Mar,2023,6101234342,2023-03-31,455," $18,378.50 ",SDS9090379,Corporate Legal Billing System - Scope-1," $1,534.00 ",171318,0,TTB,227,,,,,,,,,,,,
vendor 1036,Mar,2023,6101234342,2023-03-31,455," $18,378.50 ",SDS9090194,FleetNet Replacement Project," $2,478.00 ",215747,311107059,MR,228,,,,,,,,,,,,
vendor 1036,Mar,2023,6101234342,2023-03-31,455," $18,378.50 ",SDS9090251,Project-246-Surveyor Divices-Scope-1," $3,068.00 ",930083633,311107502,FLM,229,,,,,,,,,,,,
vendor 1036,Mar,2023,6101234342,2023-03-31,455," $18,378.50 ",SDS9090135,INR - URPF (Urban Reserve Policy Framework)," $7,050.50 ",930075523,311107219,TT,230,,,,,,,,,,,,
vendor 1036,Mar,2023,6101234342,2023-03-31,455," $18,378.50 ",SDS9090317,Project-273 -  CFSA Security Upgrade - Scope-1," $1,563.50 ",171293,941192091,FLM,231,,,,,,,,,,,,
vendor 1036,Mar,2023,6101234342,2023-03-31,455," $18,378.50 ",SDS9090315,Project-272 - SAMIN Business Intelligence Application - Scope-1," $2,684.50 ",171293,941192089,FLM,232,,,,,,,,,,,,
vendor 1030,Mar,2023,6101219242,2023-03-31,464," $23,905.00 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $23,905.00 ",171318,941192357,TTB,233,,,,,,,,,,,,
vendor 1042,Mar,2023,6101235257,2023-03-31,286632," $18,342.50 ",SDS9089258,TCF122 - Collections - Scope-1," $18,342.50 ",100012702,311107164,SKJ,234,,,,,,,,,,,,
vendor 1023,Nov,2022,6101215850,2022-11-15,IS-226121," $3,929.50 ",SDS9089821,Aquarius Maintenance, $542.00 ,930074621,311107199,MV,235,,,,,,,,,,,,
vendor 1023,Nov,2022,6101215850,2022-11-15,IS-226121," $3,929.50 ",SDS9090239,PRISM - Request for SRV," $1,084.00 ",930085236,311107261,SKJ,236,,,,,,,,,,,,
vendor 1023,Nov,2022,6101215850,2022-11-15,IS-226121," $3,929.50 ",SDS9090248,LIM - I - Database SRVs," $1,084.00 ",195006,311107300,SKJ,237,,,,,,,,,,,,
vendor 1023,Nov,2022,6101215850,2022-11-15,IS-226121," $3,929.50 ",SDS9089762,SKJ - R - Database SRVs, $542.00 ,100013000,311107191,SKJ,238,,,,,,,,,,,,
vendor 1023,Nov,2022,6101215850,2022-11-15,IS-226121," $3,929.50 ",SDS9090149,LAB - Microsoft Dynamics GP Upgrade, $677.50 ,110508,311107249,DRLL,239,,,,,,,,,,,,
vendor 1031,Mar,2023,6101226268,2023-03-31,23715," $21,010.50 ",SDS9090342,Project-286 - Vital Statistics Online Registration of Vital Events - Scope-1, $724.50 ,165155,165155,FVN,240,,,,,,,,,,,,
vendor 1031,Mar,2023,6101226268,2023-03-31,23715," $21,010.50 ",SDS9090310,Project-264 - CYS PurelyHR - Scope-1," $4,347.00 ",171293,941192082,DRLL,241,,,,,,,,,,,,
vendor 1031,Mar,2023,6101226268,2023-03-31,23715," $21,010.50 ",SDS9090355,Project-292-Traffic Management System - Implementation," $7,245.00 ",140010,311107403,ZDK,242,,,,,,,,,,,,
vendor 1031,Mar,2023,6101226268,2023-03-31,23715," $21,010.50 ",SDS9089020,Traffic Management System - 0," $4,347.00 ",200040882,511140305,MV,243,,,,,,,,,,,,
vendor 1031,Mar,2023,6101226268,2023-03-31,23715," $21,010.50 ",SDS9090321,Project-275 - PGT SOA Accounting System Replacement - Scope-1," $4,347.00 ",171293,941192094,FVN,244,,,,,,,,,,,,
vendor 1003,Mar,2023,6101234351,2023-03-31,3942," $17,178.75 ",RtQ090333,Cyber Risk Reduction ," $16,031.25 ",171225,411113962,TTB,245,,,,,,,,,,,,
vendor 1003,Mar,2023,6101234351,2023-03-31,3942," $17,178.75 ",SDS9090226,0119-14-Project B - IP Telephony," $1,147.50 ",171318,941192498,TTB,246,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236718,2023-03-31,22.03.46," $22,977.50 ",SDS9090449,Project-1018 Identification Scanner at Legislative Building," $4,745.00 ",100014382,311107640,SKJ,247,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236718,2023-03-31,22.03.46," $22,977.50 ",SDS9090356,Project-293 - Provincial Student Information System - Scope-1," $5,005.00 ",Invoice,0,FLM,248,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236718,2023-03-31,22.03.46," $22,977.50 ",SDS9090263,Project-248-Inmate Trust Accounting System Replacement - Scope-1," $3,120.00 ",195344,311107507,SKJ,249,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236718,2023-03-31,22.03.46," $22,977.50 ",SDS9090267,Project-251-Survey Monkey Tool - Scope-1," $4,875.00 ",930086695,0,DRLL,250,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236718,2023-03-31,22.03.46," $22,977.50 ",SDS9090121,FOUR – MDA Reduction of Manual Functions (Project-124), $747.50 ,160207,311107216,FLM,251,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236718,2023-03-31,22.03.46," $22,977.50 ",SDS9090404,Project-371- Justice - IT Transformation Roadmap - LITE -Scope-1," $4,485.00 ",171236,0,TZN,252,,,,,,,,,,,,
vendor 1041,Mar,2023,6101231076,2023-03-31,2897," $7,192.50 ",RtQ090333,Cyber Risk Reduction ," $7,192.50 ",171225,411113962,TTB,253,,,,,,,,,,,,
vendor 1033,Mar,2023,6101222426,2023-03-31,C768922," $11,020.00 ",RtQ090054,Microsoft 365  (Project-193)," $5,082.50 ",171225,941188172,TTB,254,,,,,,,,,,,,
vendor 1033,Mar,2023,6101222426,2023-03-31,C768922," $11,020.00 ",SDS9090442,Web SRVs and Online Forms," $5,415.00 ",171318,0,TTB,255,,,,,,,,,,,,
vendor 1033,Mar,2023,6101222426,2023-03-31,C768922," $11,020.00 ",SDS9090192,MNP Incident Response, $522.50 ,215122,311104241,MR,256,,,,,,,,,,,,
vendor 1023,Mar,2023,6101240005,2023-03-31,IS-234300," $12,393.75 ",SDS9090486,SAMIN-323186-Chngs for Indigenous Ident," $11,587.50 ",,,,257,,,,,,,,,,,,
vendor 1023,Mar,2023,6101240005,2023-03-31,IS-234300," $12,393.75 ",RtQ083239,Meetings - Misc, $806.25 ,,,,258,,,,,,,,,,,,
vendor 1005,Mar,2023,6101237946,2023-03-31,22.03.40," $25,012.50 ",RtQ090333,Cyber Risk Reduction ," $25,012.50 ",171225,411113962,TTB,259,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236729,2023-03-31,22.03.113," $25,012.50 ",SDS9090260,Project-247-MB Child Care Search Tool - Scope-1," $3,112.50 ",195112,311107506,SKJ,260,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236729,2023-03-31,22.03.113," $25,012.50 ",SDS9090374,Project-297 - Appointment Scheduling/ Booking - Scope-1," $5,925.00 ",0,0,DRLL,261,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236729,2023-03-31,22.03.113," $25,012.50 ",SDS9090457,Project-1024 - COVID Genomics Consult - Scope-1, $675.00 ,365600,311107697,FVN,262,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236729,2023-03-31,22.03.113," $25,012.50 ",SDS9089161,CRM System Project ," $5,137.50 ",215347,511140350,MR,263,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236729,2023-03-31,22.03.113," $25,012.50 ",SDS9090192,MNP Incident Response," $2,587.50 ",215122,311104241,MR,264,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236729,2023-03-31,22.03.113," $25,012.50 ",SDS9090191,Student Level Data Initiative - Scope-1 001 - CR001," $3,225.00 ",215748,311107509,MR,265,,,,,,,,,,,,
vendor 1005,Mar,2023,6101236729,2023-03-31,22.03.113," $25,012.50 ",SDS9090215,Student-Aid Backend Integration - Scope-1 (Project-123)," $4,350.00 ",111173,311107266,DRLL,266,,,,,,,,,,,,
vendor 1028,Mar,2023,6101242218,2023-03-31,9202043344," $19,031.25 ",SDS9090485,SPD - Application Optimization," $2,718.75 ",,,,267,,,,,,,,,,,,
vendor 1028,Mar,2023,6101242218,2023-03-31,9202043344," $19,031.25 ",SDS9089648,XY 2747 Website Searchable DB," $1,781.25 ",930084808,311107183,SKJ,268,,,,,,,,,,,,
vendor 1028,Mar,2023,6101242218,2023-03-31,9202043344," $19,031.25 ",SDS9090220,TTS Small Enhancements," $1,906.25 ",195113,311107090,SKJ,269,,,,,,,,,,,,
vendor 1028,Mar,2023,6101242218,2023-03-31,9202043344," $19,031.25 ",SDS9090315,Project-272 - SAMIN Business Intelligence Application - Scope-1," $12,625.00 ",171293,941192089,FLM,270,,,,,,,,,,,,
vendor 1028,Mar,2023,6101225178,2023-03-31,9202043467," $1,812.50 ",SDS9090485,SPD - Application Optimization, $281.25 ,,,,271,,,,,,,,,,,,
vendor 1028,Mar,2023,6101225178,2023-03-31,9202043467," $1,812.50 ",SDS9089648,XY 2747 Website Searchable DB, $125.00 ,930084808,311107183,SKJ,272,,,,,,,,,,,,
vendor 1028,Mar,2023,6101225178,2023-03-31,9202043467," $1,812.50 ",SDS9090220,TTS Small Enhancements, $156.25 ,195113,311107090,SKJ,273,,,,,,,,,,,,
vendor 1028,Mar,2023,6101225178,2023-03-31,9202043467," $1,812.50 ",SDS9090315,Project-272 - SAMIN Business Intelligence Application - Scope-1," $1,250.00 ",171293,941192089,FLM,274,,,,,,,,,,,,
