Vendor,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project, Amount ,Cost Centre,Order#,Dept
vendor 1011,Dec,2021,4501236715,2021-12-31,286," $11,781.25 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $2,031.25 ",171293,930092095,JUS
vendor 1011,Dec,2021,4501195574,2021-12-31,286," $11,781.25 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping, $250.00 ,171293,930092098,JUS
vendor 1011,Dec,2021,4501236715,2021-12-31,286," $11,781.25 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $2,062.50 ",171293,930092098,JUS
vendor 1011,Dec,2021,4501195574,2021-12-31,286," $11,781.25 ",SDS7089762,JUS – TIF Import Docs into PRISM (PDO-055), $-   ,171318,300007191,JUS
vendor 1011,Dec,2021,4501236715,2021-12-31,286," $11,781.25 ",SDS7089762,JUS – TIF Import Docs into PRISM (PDO-055), $781.25 ,171318,300007191,JUS
vendor 1012,Dec,2021,4501235946,2021-12-31,293," $31,217.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Ryan Childe)," $1,210.00 ",171297,930092090,FAM
vendor 1012,Dec,2021,4501235946,2021-12-31,293," $31,217.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Kevin Smeltz)," $2,150.00 ",171297,930092090,FAM
vendor 1012,Dec,2021,4501235946,2021-12-31,293," $31,217.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Warren Abrey)," $5,850.00 ",171297,930092090,FAM
vendor 1012,Dec,2021,4501235946,2021-12-31,293," $31,217.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Surinder Pal Singh)," $15,187.50 ",171297,930092090,FAM
vendor 1012,Dec,2021,4501235255,2021-12-31,294," $14,967.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping (Ryan Childe)," $3,767.50 ",140010,300007403,EDU
vendor 1012,Dec,2021,4501235255,2021-12-31,294," $14,967.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping (Warren Abrey)," $11,200.00 ",140010,300007403,EDU
vendor 1012,Dec,2021,4501235947,2021-12-31,295," $30,470.00 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Michael Bashir)," $1,500.00 ",165155,300007271,FIN
vendor 1012,Dec,2021,4501235947,2021-12-31,295," $30,470.00 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Jordi van Marion)," $11,220.00 ",165155,300007271,FIN
vendor 1012,Dec,2021,4501235947,2021-12-31,295," $30,470.00 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Milan Zivkovic)," $17,750.00 ",165155,300007271,FIN
vendor 1012,Dec,2021,4501235945,2021-12-31,296," $59,367.19 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Jordi van Marion), $550.00 ,171297,930092088,EDT
vendor 1012,Dec,2021,4501235945,2021-12-31,296," $59,367.19 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Kevin Smeltz), $700.00 ,171297,930092088,EDT
vendor 1012,Dec,2021,4501235945,2021-12-31,296," $59,367.19 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Ryan Childe)," $2,420.00 ",171297,930092088,EDT
vendor 1012,Dec,2021,4501235945,2021-12-31,296," $59,367.19 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Warren Abrey)," $7,400.00 ",171297,930092088,EDT
vendor 1012,Dec,2021,4501235945,2021-12-31,296," $59,367.19 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Steve Farrelly)," $14,200.00 ",171297,930092088,EDT
vendor 1012,Dec,2021,4501235945,2021-12-31,296," $59,367.19 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Gordon Jennings)," $16,847.19 ",171297,930092088,EDT
vendor 1012,Dec,2021,4501235945,2021-12-31,296," $59,367.19 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Michael Bashir)," $17,250.00 ",171297,930092088,EDT
vendor 1039,Dec,2021,4501215694,2021-12-31,308," $20,070.50 ",SDS7089423,Civil Legal Billing System - Scoping," $4,452.50 ",171318,300007265,JUS
vendor 1039,Dec,2021,4501215694,2021-12-31,308," $20,070.50 ",SDS7090401,PMO-311 - Box.com - Scoping," $1,267.25 ",171318,930092877,BTT
vendor 1039,Dec,2021,4501215694,2021-12-31,308," $20,070.50 ",SDS7084483,e-Licensing - D&I," $7,055.50 ",205697,300007169,CC
vendor 1039,Dec,2021,4501215694,2021-12-31,308," $20,070.50 ",SDS7089160,Grants Portal - Scoping," $6,165.00 ",215347,300007269,MR
vendor 1039,Dec,2021,4501174431,2021-12-31,310," $8,921.25 ",CIO7080621,Procurement - Services," $8,921.25 ",171318,930092701,BTT
vendor 1033,Dec,2021,4501222262,2021-12-31,313," $15,529.50 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $15,529.50 ",171225,100013089,BTT
vendor 1011,Jan,2022,4501237947,2022-01-31,313," $31,062.50 ",CIO7080641,Enterprise Architecture," $31,062.50 ",171318,930092584,BTT
vendor 1039,Dec,2021,4501234342,2021-12-31,314," $13,009.50 ",SDS7090315,PDO-273 -  CFSA Security Upgrade - Scoping," $2,065.00 ",171293,930092089,FAM
vendor 1039,Dec,2021,4501234342,2021-12-31,314," $13,009.50 ",SDS7090317,PDO-274 -  inFACT Security Upgrade - Scoping," $2,979.50 ",171293,930092091,FAM
vendor 1039,Dec,2021,4501234342,2021-12-31,314," $13,009.50 ",SDS7090379,Corporater - Balanced Scorecard, $236.00 ,171318,0,BTT
vendor 1039,Dec,2021,4501234342,2021-12-31,314," $13,009.50 ",SDS7090251,PDO-247-MB Child Care Search Tool - Scoping," $4,395.50 ",171318,300007502,FAM
vendor 1011,Jan,2022,4501234343,2022-01-31,314," $21,750.00 ",CIO7080641,Enterprise Architecture," $21,750.00 ",171318,930092584,BTT
vendor 1039,Dec,2021,4501234342,2021-12-31,314," $13,009.50 ",SDS7090194,Flexible Data Management Application Assessment Report-PDO-230," $1,445.50 ",215747,300007059,MR
vendor 1011,Jan,2022,4501219218,2022-01-31,315," $17,400.00 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $17,400.00 ",171225,100013089,BTT
vendor 1012,Jan,2022,4501235206,2022-01-31,316," $14,463.75 ",SDS7090450,PMO-420-Student Aid Backend Intregration-Implementation," $1,076.25 ",140548,300007699,EDT
vendor 1012,Jan,2022,4501235206,2022-01-31,316," $14,463.75 ",SDS7090343,PDO-288 - Server Analysis for Francophone Affairs - Scoping," $2,257.50 ",161017,161017,FAM
vendor 1012,Jan,2022,4501235206,2022-01-31,316," $14,463.75 ",SDS7090311,PDO-266 - Decision Support System for Animal Emergencies - Scoping," $2,598.75 ",171293,930092081,ARD
vendor 1012,Jan,2022,4501235206,2022-01-31,316," $14,463.75 ",SDS7090312,PDO-269 - Customer Relationship Case Management Platform - Scoping," $2,152.50 ",171293,930092085,CEN
vendor 1012,Jan,2022,4501235206,2022-01-31,316," $14,463.75 ",SDS7090315,PDO-273 -  CFSA Security Upgrade - Scoping," $1,916.25 ",171293,930092089,FAM
vendor 1012,Jan,2022,4501235206,2022-01-31,316," $14,463.75 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping," $2,178.75 ",171293,930092096,JUS
vendor 1012,Jan,2022,4501235206,2022-01-31,316," $14,463.75 ",SDS7090324,PDO-282 - Boilers and Elevators: Project Reset - Scoping," $2,283.75 ",171293,930092099,MR
vendor 1011,Jan,2022,4501236715,2022-01-31,317," $17,218.75 ",SDS7090230,PDO-238 - Animal Welfare Case Management System - Scoping," $2,281.25 ",110889,300007263,ARD
vendor 1011,Jan,2022,4501236715,2022-01-31,317," $17,218.75 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $4,281.25 ",171194,300007261,JUS
vendor 1011,Jan,2022,4501236715,2022-01-31,317," $17,218.75 ",SDS7090385,PDO-305 - Project and Portfolio Management - Scoping - ERP Modernization," $1,437.50 ",171225,100014214,CEN
vendor 1011,Jan,2022,4501236715,2022-01-31,317," $17,218.75 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $3,562.50 ",171293,930092095,JUS
vendor 1011,Jan,2022,4501236715,2022-01-31,317," $17,218.75 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $2,656.25 ",171293,930092098,JUS
vendor 1011,Jan,2022,4501236715,2022-01-31,317," $17,218.75 ",SDS7089762,JUS – TIF Import Docs into PRISM (PDO-055)," $1,687.50 ",171318,300007191,JUS
vendor 1033,Dec,2021,4501219242,2021-12-31,323," $21,840.00 ",CIO7089502,Project Delivery Process," $21,840.00 ",171318,930092357,BTT
vendor 1012,Jan,2022,4501235946,2022-01-31,325," $28,122.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Ryan Childe)," $1,210.00 ",171297,930092090,FAM
vendor 1012,Jan,2022,4501235946,2022-01-31,325," $28,122.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Warren Abrey)," $1,600.00 ",171297,930092090,FAM
vendor 1012,Jan,2022,4501235946,2022-01-31,325," $28,122.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Steve Farrelly)," $1,800.00 ",171297,930092090,FAM
vendor 1012,Jan,2022,4501235946,2022-01-31,325," $28,122.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Kevin Smeltz)," $3,750.00 ",171297,930092090,FAM
vendor 1012,Jan,2022,4501235946,2022-01-31,325," $28,122.50 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Surinder Pal Singh)," $19,762.50 ",171297,930092090,FAM
vendor 1012,Jan,2022,4501235255,2022-01-31,326," $13,413.00 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping (Ryan Childe)," $3,465.00 ",140010,300007403,EDU
vendor 1012,Jan,2022,4501235255,2022-01-31,326," $13,413.00 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping (Warren Abrey)," $9,950.00 ",140010,300007403,EDU
vendor 1012,Jan,2022,4501235947,2022-01-31,327," $47,880.00 ",SDS7090247,IT Transformation Roadmap-PDO-244," $2,062.50 ",165155,300007271,FIN
vendor 1012,Jan,2022,4501235947,2022-01-31,327," $47,880.00 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Jordi van Marion)," $6,600.00 ",165155,300007271,FIN
vendor 1012,Jan,2022,4501235947,2022-01-31,327," $47,880.00 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Steve Farrelly)," $6,920.00 ",165155,300007271,FIN
vendor 1012,Jan,2022,4501235947,2022-01-31,327," $47,880.00 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Milan Dabic)," $11,610.00 ",165155,300007271,FIN
vendor 1012,Jan,2022,4501235947,2022-01-31,327," $47,880.00 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Milan Zivkovic)," $20,687.50 ",165155,300007271,FIN
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Kevin Smeltz)," $1,750.00 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Surinder Pal Singh)," $1,987.50 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Jordi van Marion)," $3,905.00 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Steve Farrelly)," $8,680.00 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Ryan Childe)," $14,465.00 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Warren Abrey)," $17,450.00 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Tanya Tabin)," $22,475.00 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Gordon Jennings)," $24,622.81 ",171297,930092088,EDT
vendor 1012,Jan,2022,4501235945,2022-01-31,328," $131,585.31 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Michael Bashir)," $36,250.00 ",171297,930092088,EDT
vendor 1033,Dec,2021,4501222276,2021-12-31,329," $11,375.00 ",CIO7080621,Procurement - Services," $11,375.00 ",171318,930092701,BTT
vendor 1011,Feb,2022,4501237947,2022-02-28,345," $30,437.50 ",CIO7080641,Enterprise Architecture," $30,437.50 ",171318,930092584,BTT
vendor 1011,Feb,2022,4501234343,2022-02-28,346," $18,112.50 ",CIO7080641,Enterprise Architecture," $18,112.50 ",171318,930092584,BTT
vendor 1011,Feb,2022,4501219218,2022-02-28,347," $8,700.00 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $8,700.00 ",171225,100013089,BTT
vendor 1039,Jan,2022,4501215694,2022-01-31,347," $19,674.75 ",SDS7089423,Civil Legal Billing System - Scoping, $685.00 ,171318,300007265,JUS
vendor 1039,Jan,2022,4501240848,2022-01-31,347," $19,674.75 ",SDS7089423,Civil Legal Billing System - Scoping," $5,316.75 ",171318,300007265,JUS
vendor 1039,Jan,2022,4501215694,2022-01-31,347," $19,674.75 ",SDS7090401,PMO-311 - Box.com - Scoping, $274.00 ,171318,930092877,BTT
vendor 1039,Jan,2022,4501240848,2022-01-31,347," $19,674.75 ",SDS7090401,PMO-311 - Box.com - Scoping, $382.25 ,171318,930092877,BTT
vendor 1039,Jan,2022,4501215694,2022-01-31,347," $19,674.75 ",SDS7084483,e-Licensing - D&I, $548.00 ,205697,300007169,CC
vendor 1039,Jan,2022,4501240848,2022-01-31,347," $19,674.75 ",SDS7084483,e-Licensing - D&I," $6,533.00 ",205697,300007169,CC
vendor 1039,Jan,2022,4501215694,2022-01-31,347," $19,674.75 ",SDS7089160,Grants Portal - Scoping, $445.25 ,215347,300007269,MR
vendor 1039,Jan,2022,4501240848,2022-01-31,347," $19,674.75 ",SDS7089160,Grants Portal - Scoping," $5,490.50 ",215347,300007269,MR
vendor 1011,Feb,2022,4501245168,2022-02-28,348," $2,610.00 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $2,610.00 ",171225,100013089,BTT
vendor 1012,Feb,2022,4501235206,2022-02-28,349," $14,253.75 ",SDS7090450,PMO-420-Student Aid Backend Intregration-Implementation," $6,483.75 ",140548,300007699,EDT
vendor 1012,Feb,2022,4501235206,2022-02-28,349," $14,253.75 ",SDS7090343,PDO-288 - Server Analysis for Francophone Affairs - Scoping, $183.75 ,161017,161017,FAM
vendor 1012,Feb,2022,4501235206,2022-02-28,349," $14,253.75 ",SDS7090311,PDO-266 - Decision Support System for Animal Emergencies - Scoping," $4,515.00 ",171293,930092081,ARD
vendor 1012,Feb,2022,4501235206,2022-02-28,349," $14,253.75 ",SDS7090312,PDO-269 - Customer Relationship Case Management Platform - Scoping, $210.00 ,171293,930092085,CEN
vendor 1012,Feb,2022,4501235206,2022-02-28,349," $14,253.75 ",SDS7090315,PDO-273 -  CFSA Security Upgrade - Scoping," $2,126.25 ",171293,930092089,FAM
vendor 1012,Feb,2022,4501235206,2022-02-28,349," $14,253.75 ",SDS7090320,PDO-277 - LES Replacement and Online Portal - Scoping, $420.00 ,171293,930092096,JUS
vendor 1012,Feb,2022,4501235206,2022-02-28,349," $14,253.75 ",SDS7090324,PDO-282 - Boilers and Elevators: Project Reset - Scoping, $315.00 ,171293,930092099,MR
vendor 1011,Feb,2022,4501236715,2022-02-28,350," $17,218.75 ",SDS7090230,PDO-238 - Animal Welfare Case Management System - Scoping," $3,187.50 ",110889,300007263,ARD
vendor 1011,Feb,2022,4501236715,2022-02-28,350," $17,218.75 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $4,031.25 ",171194,300007261,JUS
vendor 1011,Feb,2022,4501236715,2022-02-28,350," $17,218.75 ",SDS7090385,PDO-305 - Project and Portfolio Management - Scoping - ERP Modernization, $31.25 ,171225,100014214,CEN
vendor 1011,Feb,2022,4501236715,2022-02-28,350," $17,218.75 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $3,406.25 ",171293,930092095,JUS
vendor 1011,Feb,2022,4501236715,2022-02-28,350," $17,218.75 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $4,031.25 ",171293,930092098,JUS
vendor 1011,Feb,2022,4501236715,2022-02-28,350," $17,218.75 ",SDS7089762,JUS – TIF Import Docs into PRISM (PDO-055)," $1,531.25 ",171318,300007191,JUS
vendor 1039,Jan,2022,4501174431,2022-01-31,350," $9,035.00 ",CIO7080621,Procurement - Services," $9,035.00 ",171318,930092701,BTT
vendor 1012,Feb,2022,4501235946,2022-02-28,351," $33,885.00 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Kevin Smeltz)," $1,550.00 ",171297,930092090,FAM
vendor 1012,Feb,2022,4501235946,2022-02-28,351," $33,885.00 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Ryan Childe)," $2,310.00 ",171297,930092090,FAM
vendor 1012,Feb,2022,4501235946,2022-02-28,351," $33,885.00 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Steve Farrelly)," $6,600.00 ",171297,930092090,FAM
vendor 1012,Feb,2022,4501235946,2022-02-28,351," $33,885.00 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Warren Abrey)," $8,050.00 ",171297,930092090,FAM
vendor 1012,Feb,2022,4501235946,2022-02-28,351," $33,885.00 ",SDS7090392,PDO-291 - Completion Families IT Roadmap - Scoping (Surinder Pal Singh)," $15,375.00 ",171297,930092090,FAM
vendor 1012,Feb,2022,4501235255,2022-02-28,352," $23,605.00 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping (Ryan Childe)," $7,755.00 ",140010,300007403,EDU
vendor 1012,Feb,2022,4501235255,2022-02-28,352," $23,605.00 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping (Warren Abrey)," $15,850.00 ",140010,300007403,EDU
vendor 1012,Feb,2022,4501235947,2022-02-28,353," $99,346.25 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Bruce Frost)," $5,718.75 ",165155,300007271,FIN
vendor 1012,Feb,2022,4501235947,2022-02-28,353," $99,346.25 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Steve Farrelly)," $5,840.00 ",165155,300007271,FIN
vendor 1012,Feb,2022,4501235947,2022-02-28,353," $99,346.25 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Jordi van Marion)," $7,617.50 ",165155,300007271,FIN
vendor 1012,Feb,2022,4501235947,2022-02-28,353," $99,346.25 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Milan Zivkovic)," $20,937.50 ",165155,300007271,FIN
vendor 1012,Feb,2022,4501235947,2022-02-28,353," $99,346.25 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Milan Dabic)," $24,795.00 ",165155,300007271,FIN
vendor 1012,Feb,2022,4501235947,2022-02-28,353," $99,346.25 ",SDS7090247,IT Transformation Roadmap-PDO-244 (Michael Bashir)," $34,437.50 ",165155,300007271,FIN
vendor 1033,Jan,2022,4501222262,2022-01-31,353," $18,270.00 ",SDS7090297,PDO-261 - LEG Service Harmonization - Scoping," $18,270.00 ",171225,100013089,BTT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Jordi van Marion), $495.00 ,171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Kevin Smeltz)," $1,600.00 ",171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Steve Farrelly)," $4,960.00 ",171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Mike Kennedy)," $5,006.25 ",171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Surinder Pal Singh)," $7,200.00 ",171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Ryan Childe)," $8,772.50 ",171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Warren Abrey)," $12,850.00 ",171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Gordon Jennings)," $22,030.94 ",171297,930092088,EDT
vendor 1012,Feb,2022,4501235945,2022-02-28,354," $85,505.94 ",SDS7090316,PDO-271 -  IT Transformation Plan - Scoping (Tanya Tabin)," $22,591.25 ",171297,930092088,EDT
vendor 1039,Jan,2022,4501234342,2022-01-31,355," $10,443.00 ",SDS7090315,PDO-273 -  CFSA Security Upgrade - Scoping," $2,301.00 ",171293,930092089,FAM
vendor 1039,Jan,2022,4501234342,2022-01-31,355," $10,443.00 ",SDS7090317,PDO-274 -  inFACT Security Upgrade - Scoping," $2,920.50 ",171293,930092091,FAM
vendor 1039,Jan,2022,4501234342,2022-01-31,355," $10,443.00 ",SDS7090379,Corporater - Balanced Scorecard, $295.00 ,171318,0,BTT
vendor 1039,Jan,2022,4501234342,2022-01-31,355," $10,443.00 ",SDS7090251,PDO-247-MB Child Care Search Tool - Scoping," $3,392.50 ",171318,300007502,FAM
vendor 1039,Jan,2022,4501234342,2022-01-31,355," $10,443.00 ",SDS7090194,Flexible Data Management Application Assessment Report-PDO-230, $177.00 ,215747,300007059,MR
vendor 1033,Jan,2022,4501219242,2022-01-31,363," $20,300.00 ",CIO7089502,Project Delivery Process," $20,300.00 ",171318,930092357,BTT
vendor 1033,Jan,2022,4501242119,2022-01-31,364," $5,611.50 ",SDS7089648,QE 2941 - Courts Modernization Implementation," $5,611.50 ",171194,300007183,JUS
vendor 1033,Jan,2022,4501222276,2022-01-31,371," $13,775.00 ",CIO7080621,Procurement - Services," $13,775.00 ",171318,930092701,BTT
